Voltage_0,Voltage_1
20:30.2,20:30.2
Volts,Volts
Time,Time
1.20E+01,1.20E+01
0.001,0.001
,
Voltage,Voltage_0
0.104371,0.923055
0.105016,0.916609
0.103404,0.913708
0.104049,0.919832
0.103082,0.913386
0.105016,0.914031
0.104049,0.918543
0.104693,0.924345
0.103082,0.93208
0.103082,0.940461
0.103726,0.939171
0.103082,0.942717
0.103726,0.944651
0.10566,0.945618
0.10566,0.944328
0.107272,0.941105
0.102437,0.934659
0.104049,0.927568
0.105016,0.918543
0.104371,0.920799
0.104371,0.907907
0.103404,0.901138
0.102115,0.898882
0.104371,0.899204
0.103404,0.902105
0.101793,0.907584
0.102437,0.905006
0.102437,0.913708
0.104371,0.923378
0.105016,0.933047
0.106627,0.94175
0.105338,0.947229
0.103404,0.949808
0.10566,0.950775
0.105338,0.951419
0.104371,0.956576
0.103404,0.950452
0.101148,0.946262
0.099536,0.939171
0.105016,0.931758
0.103726,0.9237
0.102759,0.917576
0.103404,0.906617
0.103082,0.902105
0.104693,0.904361
0.105983,0.908873
0.105338,0.915964
0.10147,0.924345
0.105016,0.935303
0.103726,0.946585
0.103404,0.956899
0.105016,0.972692
0.103726,0.97656
0.103082,0.979139
0.101793,0.979139
0.104049,0.972692
0.102759,0.963667
0.102437,0.952709
0.102115,0.940138
0.103082,0.921122
0.102759,0.912419
0.104049,0.905973
0.105338,0.902427
0.105338,0.902105
0.105338,0.905328
0.106627,0.912419
0.105983,0.919188
0.105016,0.941105
0.104049,0.943684
0.104049,0.953998
0.102115,0.964312
0.103404,0.973659
0.102759,0.981717
0.103726,0.988164
0.104049,0.989775
0.105016,0.975271
0.102759,0.96399
0.104371,0.95013
0.104371,0.934014
0.10566,0.920799
0.106305,0.909196
0.105338,0.902105
0.103726,0.896948
0.104693,0.895014
0.105016,0.902427
0.105016,0.905006
0.105338,0.913386
0.104693,0.925956
0.103404,0.940783
0.103082,0.956254
0.104693,0.96818
0.103404,0.970436
0.104049,0.973982
0.104371,0.975271
0.10566,0.973015
0.105016,0.966891
0.108561,0.957866
0.104371,0.946585
0.106305,0.934981
0.105338,0.924022
,
2,
100,100
20-10-23,20-10-23
20:30.3,20:30.3
Volts,Volts
Time,Time
1.21E+01,1.21E+01
0.001,0.001
,
Voltage,Voltage_0
0.104371,0.919188
0.104693,0.911452
0.105338,0.91113
0.102759,0.91113
0.105338,0.914031
0.103404,0.920477
0.105016,0.929824
0.104693,0.942717
0.104049,0.94175
0.103404,0.953676
0.104049,0.963667
0.10566,0.971081
0.105016,0.974949
0.10566,0.974304
0.105016,0.96818
0.105338,0.960122
0.105983,0.949485
0.104371,0.953031
0.105338,0.936915
0.103726,0.926601
0.102437,0.91951
0.104371,0.914998
0.103726,0.913064
0.104049,0.912741
0.103082,0.908551
0.102437,0.908551
0.102115,0.915964
0.105016,0.924667
0.104693,0.935626
0.105338,0.946907
0.105338,0.957221
0.104049,0.964312
0.10566,0.967858
0.105016,0.977527
0.105338,0.966891
0.10566,0.960767
0.103404,0.952064
0.104049,0.942072
0.103404,0.932403
0.103726,0.923055
0.103726,0.916287
0.104049,0.902105
0.102759,0.898559
0.104049,0.899204
0.10566,0.902427
0.106305,0.908873
0.106305,0.918543
0.102437,0.929824
0.103082,0.941428
0.105016,0.958188
0.10566,0.964957
0.105016,0.974626
0.105338,0.977849
0.102437,0.979783
0.104693,0.975593
0.103082,0.968824
0.103082,0.959155
0.101793,0.944973
0.103726,0.926601
0.103082,0.916287
0.104371,0.906295
0.105338,0.899849
0.105338,0.895658
0.105016,0.895658
0.104693,0.900493
0.105016,0.907584
0.107272,0.930146
0.101148,0.93756
0.103404,0.951097
0.101793,0.964634
0.103726,0.974626
0.104693,0.983651
0.105338,0.989453
0.104371,0.989453
0.104049,0.974304
0.104371,0.963667
0.106305,0.951419
0.104049,0.939171
0.107272,0.926923
0.105338,0.916287
0.10566,0.908229
0.105016,0.902427
0.104371,0.899526
0.104371,0.907907
0.104049,0.905973
0.104693,0.912419
0.106305,0.922088
0.102759,0.932725
0.104693,0.945618
0.104049,0.955609
0.103726,0.95851
0.104049,0.963345
0.103082,0.967213
0.103726,0.967213
0.105338,0.962378
0.104049,0.955287
0.106305,0.944973
0.10566,0.934659
0.104371,0.923378
0.104049,0.914031
,
2,
100,100
20-10-23,20-10-23
20:30.4,20:30.4
Volts,Volts
Time,Time
1.22E+01,1.22E+01
0.001,0.001
,
Voltage,Voltage_0
0.105016,0.913386
0.105016,0.906295
0.104693,0.906295
0.103082,0.909196
0.103404,0.915642
0.102759,0.923378
0.104693,0.931436
0.104371,0.931113
0.102437,0.940138
0.103726,0.948841
0.105983,0.956576
0.10695,0.9627
0.10566,0.967213
0.10566,0.968502
0.104371,0.965601
0.105016,0.959155
0.104371,0.960122
0.105016,0.943361
0.104693,0.934337
0.102759,0.924667
0.104049,0.916609
0.103082,0.911452
0.103404,0.908229
0.104371,0.906295
0.102759,0.900493
0.105016,0.90565
0.105016,0.913064
0.104371,0.921766
0.10566,0.931758
0.105016,0.94175
0.104693,0.95013
0.105016,0.957866
0.103082,0.96818
0.105338,0.965601
0.104371,0.965279
0.10566,0.961411
0.103726,0.952709
0.102437,0.944006
0.103082,0.934014
0.103082,0.924022
0.104049,0.908551
0.103082,0.898882
0.104371,0.895336
0.10566,0.893402
0.107272,0.89727
0.105983,0.902427
0.107917,0.912419
0.105983,0.922411
0.104371,0.933692
0.104693,0.947552
0.103726,0.957866
0.104371,0.967213
0.103082,0.972692
0.105016,0.974949
0.103082,0.973659
0.102759,0.969147
0.10147,0.962056
0.10566,0.943684
0.103082,0.93337
0.103726,0.921122
0.10566,0.911452
0.105016,0.902749
0.105983,0.896948
0.104049,0.892113
0.104693,0.893402
0.103726,0.907584
0.103726,0.909518
0.105016,0.920799
0.102759,0.934981
0.103404,0.95013
0.103726,0.963023
0.104371,0.973337
0.104693,0.973015
0.104049,0.972048
0.10147,0.970758
0.103726,0.966568
0.103404,0.958188
0.107917,0.947229
0.104371,0.934337
0.105016,0.922411
0.105016,0.911452
0.105016,0.908229
0.104693,0.903716
0.104371,0.905973
0.103726,0.909518
0.103082,0.916931
0.102437,0.926601
0.103726,0.93756
0.103404,0.949485
0.104371,0.950775
0.104049,0.961089
0.104371,0.968502
0.105983,0.972048
0.10566,0.971403
0.107272,0.966891
0.105016,0.957543
0.102437,0.94594
0.105016,0.933692
0.105016,0.933692
0.105338,0.916287
,
2,
100,100
20-10-23,20-10-23
20:30.5,20:30.5
Volts,Volts
Time,Time
1.23E+01,1.23E+01
0.001,0.001
,
Voltage,Voltage_0
0.104693,0.908873
0.102759,0.905973
0.104049,0.906295
0.104049,0.909196
0.104049,0.91532
0.103404,0.913386
0.100826,0.921444
0.101793,0.931758
0.105983,0.942072
0.105983,0.952064
0.10566,0.961089
0.105338,0.967535
0.104693,0.971081
0.105016,0.971081
0.105338,0.978816
0.104693,0.965601
0.106627,0.956254
0.103726,0.947552
0.106627,0.938204
0.105016,0.929502
0.104049,0.922411
0.104049,0.911452
0.103404,0.902105
0.104693,0.901783
0.104049,0.904361
0.105983,0.90984
0.105983,0.917254
0.10566,0.925956
0.10566,0.935303
0.104371,0.944328
0.105016,0.965924
0.103726,0.965279
0.104371,0.969469
0.105016,0.970114
0.104693,0.968502
0.103726,0.9627
0.101148,0.956254
0.102437,0.95013
0.103404,0.933692
0.103404,0.926279
0.104371,0.91951
0.10566,0.914031
0.105983,0.908229
0.105338,0.905973
0.105338,0.905006
0.10695,0.908551
0.105983,0.919832
0.103404,0.924989
0.104049,0.935303
0.103726,0.944973
0.104693,0.953998
0.104693,0.960767
0.10566,0.965601
0.104693,0.967858
0.105338,0.956899
0.105338,0.952064
0.10566,0.944973
0.105338,0.935303
0.10566,0.925634
0.10566,0.916287
0.105016,0.908229
0.104693,0.902105
0.104049,0.898559
0.104693,0.90146
0.105016,0.905973
0.105983,0.913386
0.105016,0.9237
0.103082,0.931758
0.102759,0.942394
0.103726,0.953031
0.104049,0.953031
0.104693,0.959155
0.103404,0.961734
0.105016,0.960444
0.105983,0.957543
0.107272,0.949485
0.106305,0.939494
0.107917,0.929824
0.103082,0.918865
0.10566,0.921444
0.105016,0.907584
0.104693,0.903716
0.103404,0.904039
0.103726,0.905006
0.104371,0.909196
0.104049,0.914675
0.10566,0.912741
0.10566,0.922088
0.103404,0.931758
0.105016,0.941428
0.10566,0.95013
0.105983,0.956899
0.105338,0.961089
0.106305,0.961734
0.105016,0.960444
0.102759,0.966246
0.105016,0.954643
0.106305,0.946262
0.101793,0.936593
0.104371,0.926279
,
2,
100,100
20-10-23,20-10-23
20:30.6,20:30.6
Volts,Volts
Time,Time
1.24E+01,1.24E+01
0.001,0.001
,
Voltage,Voltage_0
0.103726,0.914998
0.104049,0.907584
0.103404,0.896303
0.104049,0.894047
0.103726,0.897915
0.105983,0.904683
0.10566,0.912097
0.10985,0.921766
0.104371,0.932403
0.104693,0.942717
0.105016,0.951742
0.105338,0.970436
0.105338,0.970114
0.105016,0.971403
0.10147,0.969147
0.104049,0.963667
0.104049,0.955287
0.105016,0.945295
0.104049,0.930146
0.104693,0.915964
0.104693,0.906295
0.103726,0.897592
0.106305,0.892113
0.105983,0.889212
0.105016,0.890501
0.105338,0.894047
0.104049,0.900816
0.10566,0.919188
0.104693,0.925634
0.104049,0.939171
0.103082,0.952064
0.104371,0.965279
0.104049,0.974626
0.104049,0.979139
0.104693,0.979783
0.103726,0.964634
0.10566,0.956254
0.103726,0.944328
0.107594,0.932403
0.105338,0.920799
0.105338,0.91113
0.104693,0.903716
0.104693,0.899204
0.104693,0.904361
0.104693,0.902749
0.105338,0.908229
0.105338,0.915642
0.105983,0.925634
0.104693,0.93756
0.104049,0.950452
0.104049,0.960767
0.103404,0.963345
0.103404,0.970114
0.103404,0.973659
0.105016,0.97237
0.10566,0.966568
0.104371,0.956899
0.104049,0.944328
0.103082,0.93208
0.104371,0.920477
0.105338,0.915642
0.10566,0.908229
0.104049,0.906617
0.103082,0.907907
0.104693,0.912741
0.10147,0.91951
0.104049,0.925634
0.104371,0.928535
0.103082,0.93756
0.104371,0.946585
0.105983,0.953676
0.105983,0.958833
0.105983,0.961734
0.106305,0.962378
0.105338,0.958833
0.104371,0.952064
0.106627,0.953353
0.10147,0.934337
0.106627,0.922411
0.103726,0.911774
0.103726,0.902749
0.104693,0.897592
0.102759,0.895658
0.103726,0.886956
0.104371,0.890824
0.103404,0.900493
0.107917,0.913064
0.104371,0.925312
0.10566,0.93756
0.104693,0.948196
0.105338,0.958188
0.105983,0.968824
0.105016,0.969791
0.104371,0.971081
0.10566,0.969469
0.106305,0.962378
0.104693,0.953998
0.100826,0.944328
0.104371,0.934659
0.103404,0.915642
,
2,
100,100
20-10-23,20-10-23
20:30.7,20:30.7
Volts,Volts
Time,Time
1.25E+01,1.25E+01
0.001,0.001
,
Voltage,Voltage_0
0.104693,0.907907
0.104049,0.901783
0.106305,0.898882
0.106305,0.898882
0.104371,0.901783
0.105016,0.907907
0.10695,0.914675
0.105983,0.934981
0.102759,0.937882
0.104371,0.948518
0.102759,0.956899
0.103726,0.964634
0.10566,0.968502
0.103726,0.969147
0.103404,0.964957
0.104693,0.951419
0.103726,0.943039
0.105016,0.933692
0.10566,0.924022
0.106305,0.914675
0.105338,0.905973
0.104371,0.898559
0.106627,0.893725
0.105016,0.898559
0.10566,0.897915
0.103404,0.904039
0.099214,0.911774
0.105983,0.921766
0.103082,0.933692
0.104371,0.945618
0.104049,0.959477
0.103726,0.957221
0.103726,0.964957
0.102759,0.968502
0.106627,0.96818
0.106305,0.96399
0.104049,0.956899
0.104371,0.948841
0.10566,0.938527
0.105338,0.928213
0.105338,0.931758
0.105338,0.916931
0.105338,0.912419
0.102115,0.911452
0.104693,0.913386
0.106305,0.917898
0.107272,0.926279
0.102115,0.926923
0.102115,0.937882
0.104049,0.949485
0.104693,0.959477
0.10695,0.966246
0.105983,0.968502
0.104371,0.966891
0.10566,0.960444
0.106305,0.950775
0.105016,0.944651
0.10566,0.930469
0.104371,0.923055
0.104049,0.917898
0.104049,0.913386
0.104371,0.910807
0.104371,0.908551
0.104371,0.908873
0.103726,0.902427
0.102115,0.908229
0.102437,0.916609
0.105016,0.926923
0.109206,0.935948
0.106305,0.946262
0.104371,0.953353
0.10566,0.9598
0.104049,0.964957
0.106305,0.968824
0.105338,0.96818
0.104371,0.96399
0.100503,0.956899
0.103726,0.948841
0.103726,0.938527
0.104371,0.929502
0.104049,0.915964
0.103082,0.907584
0.104693,0.906295
0.105338,0.905973
0.10695,0.909518
0.105983,0.915964
0.10566,0.924667
0.102759,0.93208
0.105016,0.938527
0.105983,0.954965
0.104693,0.957543
0.105983,0.966246
0.100503,0.973015
0.104049,0.974949
0.104049,0.974304
0.10566,0.969147
0.106305,0.957543
0.102759,0.941105
0.104693,0.930146
0.104371,0.920477
,
2,
100,100
20-10-23,20-10-23
20:30.8,20:30.8
Volts,Volts
Time,Time
1.26E+01,1.26E+01
0.001,0.001
,
Voltage,Voltage_0
0.105016,0.912419
0.105983,0.90565
0.105338,0.903072
0.104371,0.902105
0.105016,0.905328
0.105338,0.918221
0.106627,0.921444
0.104371,0.93208
0.103726,0.942394
0.103726,0.953353
0.104693,0.962378
0.104049,0.969147
0.104371,0.973015
0.104693,0.961734
0.102759,0.957543
0.103404,0.951097
0.105338,0.942072
0.106627,0.931758
0.105983,0.923378
0.105016,0.914031
0.104371,0.907907
0.105338,0.902427
0.105016,0.909196
0.104371,0.902105
0.106305,0.905006
0.103726,0.912097
0.102437,0.920155
0.103082,0.931113
0.104693,0.943361
0.103726,0.94594
0.104049,0.953998
0.104371,0.961089
0.105016,0.963667
0.106305,0.96399
0.106627,0.959477
0.102759,0.951742
0.106305,0.942717
0.103726,0.932403
0.104693,0.927246
0.104371,0.91532
0.104693,0.910163
0.103726,0.907907
0.105016,0.907262
0.104371,0.909196
0.104693,0.913386
0.106627,0.913708
0.105016,0.918221
0.100826,0.928535
0.107594,0.938527
0.105016,0.948518
0.105983,0.957866
0.106305,0.963667
0.10566,0.966891
0.104371,0.966246
0.105338,0.962378
0.104049,0.957866
0.108561,0.948196
0.103082,0.937237
0.102437,0.924667
0.105016,0.913064
0.104371,0.903716
0.103726,0.896625
0.104371,0.88341
0.102759,0.886634
0.105016,0.894692
0.104371,0.907584
0.106627,0.920155
0.106627,0.933047
0.105983,0.945618
0.106305,0.957866
0.104371,0.975271
0.105016,0.977849
0.105016,0.983973
0.103404,0.984618
0.103082,0.982684
0.104371,0.977849
0.10566,0.969469
0.105338,0.9598
0.104693,0.942394
0.103082,0.929179
0.103726,0.920799
0.105016,0.913064
0.10566,0.908551
0.106627,0.907584
0.104693,0.908551
0.104049,0.914031
0.105338,0.922411
0.104371,0.93756
0.104693,0.947552
0.104371,0.961089
0.101793,0.972692
0.105016,0.982039
0.103726,0.988164
0.104049,0.98913
0.106627,0.987841
0.103726,0.968502
0.105338,0.957866
0.104371,0.94594
0.105983,0.933692
0.105338,0.922411
,
2,
100,100
20-10-23,20-10-23
20:30.9,20:30.9
Volts,Volts
Time,Time
1.27E+01,1.27E+01
0.001,0.001
,
Voltage,Voltage_0
0.106305,0.912741
0.104371,0.90694
0.104371,0.903716
0.105338,0.90984
0.104693,0.911452
0.10566,0.91951
0.104693,0.929179
0.105983,0.940138
0.103082,0.951419
0.103082,0.963667
0.103726,0.972048
0.103726,0.974304
0.103726,0.978494
0.105338,0.978816
0.106627,0.974949
0.106627,0.967535
0.106305,0.956576
0.104693,0.944328
0.105016,0.931758
0.104693,0.920477
0.10566,0.922733
0.104371,0.908551
0.104693,0.903716
0.104049,0.903072
0.104693,0.904683
0.103726,0.908873
0.103082,0.914675
0.103726,0.912419
0.104049,0.921444
0.104693,0.932403
0.105983,0.942394
0.106627,0.950775
0.105983,0.95851
0.106305,0.965601
0.104693,0.967858
0.104693,0.965924
0.102759,0.970114
0.101793,0.955287
0.103404,0.945295
0.105338,0.934659
0.104693,0.925634
0.104049,0.918865
0.103726,0.914675
0.104693,0.914998
0.105016,0.905973
0.104693,0.911774
0.10695,0.918543
0.103082,0.92789
0.10695,0.938527
0.105016,0.948841
0.105983,0.957543
0.105983,0.964312
0.105016,0.976882
0.105983,0.972692
0.105983,0.971725
0.106627,0.967535
0.105983,0.960444
0.101793,0.951742
0.103082,0.942394
0.105338,0.933692
0.103404,0.91532
0.104049,0.909518
0.103726,0.905328
0.105983,0.904039
0.107272,0.905973
0.104049,0.91113
0.106305,0.918865
0.104693,0.928857
0.105016,0.950775
0.10566,0.956576
0.10566,0.967213
0.104049,0.975271
0.105338,0.981395
0.104693,0.981717
0.103726,0.977849
0.10566,0.971081
0.105338,0.953031
0.102115,0.942072
0.103404,0.931113
0.105983,0.921766
0.106627,0.914998
0.10566,0.908873
0.10566,0.906295
0.10566,0.906295
0.105338,0.908229
0.105983,0.914998
0.105983,0.924022
0.103082,0.933692
0.105016,0.943684
0.105016,0.950775
0.105016,0.957221
0.105016,0.960444
0.104371,0.950775
0.104693,0.949485
0.105338,0.946262
0.106627,0.94175
0.10985,0.937237
0.107594,0.932403
0.105983,0.924989
0.105338,0.917254
,
2,
100,100
20-10-23,20-10-23
20:31.0,20:31.0
Volts,Volts
Time,Time
1.28E+01,1.28E+01
0.001,0.001
,
Voltage,Voltage_0
0.105016,0.910807
0.105016,0.908873
0.105338,0.905973
0.104049,0.90694
0.104049,0.910163
0.106305,0.914031
0.104693,0.921122
0.106305,0.931436
0.105016,0.928213
0.104693,0.937237
0.104049,0.945618
0.106305,0.952386
0.10695,0.957866
0.108561,0.960767
0.10566,0.959155
0.104693,0.95432
0.103082,0.946907
0.10566,0.945618
0.102437,0.932403
0.105016,0.924345
0.104049,0.917898
0.104371,0.912419
0.104693,0.910163
0.104371,0.909518
0.104049,0.902749
0.103404,0.907262
0.101793,0.914031
0.105983,0.9237
0.107594,0.934337
0.106305,0.944651
0.106305,0.953353
0.10566,0.9598
0.105338,0.968824
0.105983,0.963345
0.105016,0.958833
0.107272,0.954643
0.103726,0.947229
0.105983,0.939816
0.105338,0.932403
0.104371,0.924667
0.104693,0.909518
0.104371,0.904683
0.104371,0.90146
0.10695,0.902105
0.106627,0.905006
0.105983,0.910807
0.107594,0.919188
0.106305,0.92789
0.10566,0.945618
0.105338,0.951097
0.105983,0.960444
0.105016,0.967535
0.105016,0.971081
0.106305,0.97237
0.105016,0.971725
0.105338,0.968502
0.10566,0.951419
0.107272,0.943039
0.105016,0.93337
0.10566,0.9237
0.106627,0.914675
0.10695,0.906295
0.106305,0.900816
0.105016,0.899204
0.10566,0.905006
0.103404,0.908229
0.103726,0.917576
0.105016,0.928213
0.104693,0.940461
0.105338,0.951419
0.103726,0.961411
0.10566,0.964312
0.104371,0.963345
0.104049,0.9627
0.103726,0.960122
0.106305,0.953676
0.10566,0.944651
0.104049,0.934014
0.106305,0.923378
0.105983,0.914031
0.10566,0.906295
0.105016,0.906295
0.105338,0.903716
0.105338,0.905973
0.105983,0.909518
0.105338,0.915642
0.10566,0.924667
0.104049,0.930469
0.10695,0.935948
0.105016,0.946907
0.105338,0.957221
0.106305,0.966246
0.108239,0.97237
0.106627,0.973337
0.106305,0.970436
0.10695,0.964312
0.106627,0.955609
0.104371,0.955609
0.10566,0.937882
0.105983,0.927246
,
2,
100,100
20-10-23,20-10-23
20:31.1,20:31.1
Volts,Volts
Time,Time
1.29E+01,1.29E+01
0.001,0.001
,
Voltage,Voltage_0
0.102115,0.919188
0.10566,0.914998
0.104049,0.912097
0.105338,0.913064
0.105016,0.907907
0.103404,0.911774
0.103082,0.91951
0.10695,0.929824
0.104371,0.940461
0.105983,0.950452
0.106627,0.959477
0.10566,0.966568
0.10566,0.969791
0.105338,0.98075
0.105983,0.970758
0.10566,0.965279
0.104371,0.957866
0.105338,0.948841
0.10566,0.939816
0.104693,0.930146
0.105338,0.919188
0.104049,0.906295
0.10566,0.902749
0.104693,0.902105
0.106305,0.902105
0.108239,0.905006
0.103726,0.90984
0.107272,0.917898
0.104049,0.92789
0.105338,0.949163
0.105338,0.952709
0.105338,0.9598
0.105016,0.966568
0.105016,0.96818
0.106627,0.965601
0.104371,0.960767
0.10566,0.95432
0.104049,0.934659
0.106627,0.924667
0.104371,0.914675
0.106305,0.90565
0.10695,0.899526
0.10566,0.895981
0.105983,0.896948
0.10566,0.900816
0.105016,0.917576
0.10566,0.91951
0.105016,0.929502
0.102115,0.940783
0.105016,0.952386
0.105016,0.961734
0.104371,0.969469
0.104693,0.975593
0.105338,0.963667
0.104371,0.960122
0.105338,0.952709
0.105016,0.944328
0.104371,0.934981
0.107272,0.926923
0.105983,0.918221
0.10566,0.90984
0.10695,0.907584
0.104693,0.902105
0.105983,0.903072
0.101793,0.906617
0.104371,0.912419
0.10695,0.921766
0.103082,0.934981
0.104371,0.941428
0.104693,0.952064
0.103726,0.96399
0.106627,0.973982
0.105983,0.980106
0.107594,0.982362
0.106305,0.981395
0.103726,0.976238
0.108239,0.967858
0.10566,0.955287
0.105338,0.949485
0.10566,0.934014
0.104371,0.924022
0.104371,0.916931
0.104049,0.912419
0.105983,0.911452
0.105016,0.913064
0.102437,0.907262
0.104693,0.912741
0.10566,0.921444
0.106305,0.930469
0.106627,0.940783
0.106627,0.951097
0.10566,0.960767
0.10566,0.96818
0.105338,0.971403
0.10566,0.978816
0.10695,0.969791
0.106627,0.962378
0.104693,0.952386
0.10695,0.943039
0.106305,0.933692
,
2,
100,100
20-10-23,20-10-23
20:31.2,20:31.2
Volts,Volts
Time,Time
1.30E+01,1.30E+01
0.001,0.001
,
Voltage,Voltage_0
0.104371,0.925956
0.105016,0.916287
0.104049,0.908229
0.104371,0.906617
0.105338,0.909196
0.10566,0.913708
0.108239,0.922088
0.110173,0.930791
0.107594,0.940783
0.105983,0.951419
0.105016,0.971725
0.10566,0.971403
0.105983,0.975915
0.101793,0.976882
0.105338,0.974304
0.107594,0.967535
0.106305,0.959477
0.105016,0.949485
0.104693,0.928213
0.103726,0.918543
0.10566,0.910807
0.105983,0.904039
0.107272,0.901138
0.105983,0.900171
0.105016,0.903072
0.103404,0.908873
0.103082,0.924022
0.104049,0.929824
0.10566,0.94175
0.105016,0.952064
0.104693,0.9627
0.10566,0.971081
0.103726,0.97656
0.106627,0.977849
0.105016,0.964957
0.104693,0.958833
0.102437,0.95013
0.104371,0.940138
0.106627,0.928857
0.10695,0.920799
0.105983,0.912741
0.105338,0.905973
0.105338,0.90146
0.106627,0.905328
0.105016,0.904683
0.107272,0.910807
0.105016,0.918865
0.102437,0.926923
0.10566,0.940138
0.105016,0.950452
0.104693,0.95013
0.104371,0.956254
0.103726,0.957543
0.106627,0.957543
0.10695,0.954643
0.10985,0.949485
0.105983,0.941105
0.104371,0.930791
0.10566,0.921122
0.10566,0.921122
0.104693,0.910163
0.106305,0.90694
0.104371,0.905973
0.104371,0.905973
0.105338,0.908873
0.104371,0.910163
0.103404,0.914031
0.103726,0.923378
0.105338,0.93337
0.10695,0.943684
0.107917,0.952709
0.10695,0.958188
0.105983,0.960767
0.106627,0.960444
0.109206,0.955609
0.106305,0.957221
0.104371,0.94594
0.105016,0.937882
0.103726,0.929824
0.107272,0.921766
0.104371,0.915964
0.10566,0.911452
0.105016,0.899849
0.105016,0.898237
0.10566,0.900493
0.105983,0.903716
0.105338,0.912419
0.103082,0.920155
0.106627,0.931113
0.106305,0.94175
0.105983,0.956576
0.106627,0.959155
0.105016,0.963667
0.107917,0.965279
0.104371,0.963667
0.105983,0.9598
0.105983,0.952386
0.104693,0.945295
0.104693,0.928857
0.103404,0.918221
,
2,
100,100
20-10-23,20-10-23
20:31.3,20:31.3
Volts,Volts
Time,Time
1.31E+01,1.31E+01
0.001,0.001
,
Voltage,Voltage_0
0.105338,0.912097
0.105983,0.907584
0.10566,0.906295
0.10566,0.905973
0.10566,0.908229
0.106627,0.912419
0.108239,0.918221
0.10695,0.928213
0.105338,0.938849
0.10566,0.949163
0.104693,0.958833
0.105016,0.965279
0.10566,0.968824
0.105983,0.969147
0.104693,0.959477
0.106627,0.950452
0.10566,0.942394
0.10566,0.931758
0.104693,0.921766
0.10566,0.912419
0.106305,0.904361
0.105983,0.899204
0.106305,0.894692
0.104371,0.903394
0.105983,0.899526
0.106627,0.904683
0.104371,0.913064
0.10695,0.922733
0.103726,0.933692
0.103726,0.943361
0.104371,0.943684
0.104371,0.951419
0.105016,0.95851
0.107272,0.959155
0.107272,0.957543
0.105338,0.951097
0.10566,0.941428
0.107594,0.931758
0.105338,0.922088
0.104371,0.920477
0.105338,0.907907
0.105016,0.903716
0.104371,0.902105
0.105983,0.905006
0.104371,0.909196
0.104371,0.915642
0.103404,0.915964
0.105338,0.925634
0.103404,0.936593
0.107917,0.946585
0.10695,0.955932
0.106305,0.962378
0.106305,0.965924
0.107272,0.965924
0.104693,0.9627
0.104693,0.963667
0.103726,0.952709
0.102437,0.943684
0.104049,0.934981
0.105016,0.926601
0.104371,0.91951
0.105338,0.914675
0.104371,0.901783
0.10566,0.901138
0.105016,0.904361
0.10566,0.90984
0.105983,0.915964
0.105983,0.925312
0.103726,0.935626
0.106305,0.944973
0.10566,0.954643
0.105338,0.962056
0.106627,0.965279
0.105016,0.964957
0.105338,0.961411
0.105338,0.954965
0.104693,0.948196
0.103404,0.939171
0.103726,0.922088
0.105016,0.913708
0.104371,0.907262
0.10695,0.904361
0.106627,0.902427
0.107272,0.904039
0.10566,0.907262
0.105016,0.913064
0.107272,0.927568
0.104371,0.935626
0.105983,0.949808
0.10566,0.9627
0.105338,0.973659
0.10566,0.982039
0.10566,0.98494
0.104693,0.985263
0.10566,0.974304
0.103082,0.96399
0.107594,0.95432
0.10566,0.943684
0.107594,0.932725
0.10566,0.921122
,
2,
100,100
20-10-23,20-10-23
20:31.4,20:31.4
Volts,Volts
Time,Time
1.32E+01,1.32E+01
0.001,0.001
,
Voltage,Voltage_0
0.105983,0.91113
0.106627,0.904039
0.10566,0.898237
0.105983,0.905328
0.106305,0.900816
0.10566,0.907262
0.104371,0.916931
0.10566,0.928535
0.104371,0.940461
0.105016,0.953353
0.104693,0.953353
0.105338,0.960444
0.106627,0.965601
0.107272,0.966891
0.107272,0.964312
0.106305,0.957866
0.105016,0.948841
0.107594,0.939171
0.105983,0.927246
0.10566,0.926279
0.106627,0.913064
0.106305,0.906617
0.104693,0.903394
0.105338,0.903072
0.105338,0.90694
0.10566,0.913064
0.107272,0.911774
0.106627,0.922088
0.104371,0.932725
0.106627,0.943361
0.107594,0.952709
0.106305,0.959155
0.106305,0.963023
0.104693,0.963345
0.106305,0.960122
0.104693,0.966568
0.104049,0.951419
0.107594,0.943361
0.102759,0.934981
0.105338,0.926279
0.105983,0.918865
0.10566,0.913708
0.105338,0.903072
0.103404,0.899204
0.105338,0.90146
0.105016,0.905973
0.10566,0.912741
0.106627,0.922088
0.10566,0.931113
0.10566,0.939171
0.106305,0.950775
0.106305,0.951742
0.106627,0.955932
0.106627,0.958188
0.103726,0.956899
0.10566,0.954965
0.10147,0.951097
0.104049,0.944651
0.105338,0.929179
0.104371,0.921444
0.105016,0.914353
0.10695,0.909518
0.106305,0.906295
0.107272,0.906617
0.10566,0.909518
0.105338,0.913064
0.104693,0.922411
0.104693,0.92789
0.10695,0.938849
0.105338,0.948196
0.104371,0.957221
0.105016,0.965279
0.104371,0.970436
0.105338,0.974304
0.105983,0.96399
0.105338,0.957866
0.104693,0.951097
0.10566,0.941428
0.106627,0.931436
0.107917,0.921444
0.10566,0.912741
0.106305,0.90565
0.105983,0.900816
0.105016,0.905973
0.106627,0.90694
0.107594,0.91532
0.10566,0.924667
0.104049,0.934981
0.104371,0.946585
0.10566,0.95851
0.103726,0.95851
0.104693,0.966891
