Voltage_0,Voltage_1
0.10566,0.956576
0.105338,0.935948
0.105983,0.928857
0.106305,0.924022
0.105016,0.931758
0.104693,0.947874
0.104049,0.97237
0.102115,1.005891
0.105983,1.046825
0.105016,1.088727
0.104049,1.121281
0.104371,1.148678
0.105338,1.168339
0.105338,1.175108
0.105016,1.165438
0.106627,1.141909
0.110495,1.107099
0.107272,1.064875
0.10566,1.02104
0.10566,0.983006
0.105338,0.953031
0.10566,0.931758
0.105983,0.930469
0.104371,0.923055
0.105338,0.930469
0.102115,0.946907
0.102759,0.973015
0.104049,1.00718
0.10566,1.048115
0.104371,1.088727
0.10566,1.116446
0.104049,1.140297
0.104371,1.154802
0.105016,1.158025
0.104693,1.145777
0.105983,1.119669
0.104693,1.081313
0.107594,1.035866
0.106305,0.990097
0.105338,0.951742
0.104371,0.922088
0.105016,0.90984
0.105338,0.898882
0.104693,0.899849
0.102437,0.908551
0.10566,0.924345
0.105338,0.949163
0.105338,0.980106
0.102759,1.012982
0.104371,1.045536
0.104693,1.084536
0.103726,1.116446
0.10566,1.136107
,
2,
100,100
20-10-23,20-10-23
27:46.5,27:46.5
Volts,Volts
Time,Time
1.77E+01,1.77E+01
0.001,0.001
,
Voltage,Voltage_0
0.105338,1.139008
0.106305,1.128694
0.106305,1.105165
0.105983,1.072611
0.104371,1.033933
0.105983,0.994288
0.103404,0.9598
0.105016,0.943684
0.104693,0.919188
0.102759,0.909518
0.102759,0.90984
0.104049,0.918865
0.100503,0.935948
0.103082,0.962378
0.102115,0.98494
0.102759,1.024585
0.10147,1.06423
0.104049,1.099041
0.105338,1.124181
0.105983,1.139653
0.104693,1.139653
0.105016,1.125793
0.104693,1.099363
0.103726,1.062941
0.104693,1.021362
0.104049,0.987841
0.103404,0.950452
0.104371,0.926601
0.104371,0.910485
0.102115,0.900816
0.104371,0.900493
0.102437,0.909518
0.102115,0.922733
0.101793,0.941428
0.103082,0.973337
0.103726,1.011048
0.105016,1.05166
0.106305,1.087115
0.105338,1.113867
0.104049,1.129016
0.105338,1.131595
0.104371,1.123214
0.10566,1.100008
0.104693,1.064875
0.105338,1.029742
0.104049,0.984618
0.105016,0.946585
0.102115,0.917898
0.103726,0.90146
0.103726,0.896625
0.103404,0.900493
0.101793,0.903394
0.106305,0.921444
0.104049,0.947874
0.105983,0.979461
0.10695,1.015883
0.105338,1.052627
0.104693,1.083247
0.105338,1.104842
0.105983,1.114512
0.104693,1.112578
0.10566,1.109033
0.106305,1.077123
0.106627,1.050048
0.102437,1.018139
0.102759,0.986552
0.104049,0.958188
0.103726,0.934981
0.104049,0.918543
0.102759,0.900171
0.104049,0.895981
0.103082,0.902427
0.10695,0.915642
0.104049,0.93756
0.102759,0.965601
0.104693,1.001056
0.105016,1.038767
0.105338,1.072611
0.105983,1.109033
0.103726,1.116123
0.104693,1.120636
0.105983,1.113867
0.105016,1.09614
0.10147,1.070032
0.104049,1.037156
0.104371,1.003312
0.104371,0.974304
0.103404,0.949808
0.103082,0.9237
0.104371,0.911774
0.106305,0.908229
0.106305,0.913386
0.105983,0.926923
0.105983,0.95013
0.104371,0.980106
0.104693,1.017494
0.104693,1.06423
0.104371,1.09614
0.105338,1.124826
0.106305,1.139975
,
2,
100,100
20-10-23,20-10-23
27:46.6,27:46.6
Volts,Volts
Time,Time
1.78E+01,1.78E+01
0.001,0.001
,
Voltage,Voltage_0
0.105983,1.13933
0.102759,1.125793
0.103082,1.099363
0.102437,1.063586
0.104049,1.023618
0.103404,0.988486
0.103404,0.951419
0.103726,0.925312
0.103726,0.910163
0.10566,0.902427
0.106305,0.902105
0.105338,0.910807
0.105016,0.925956
0.104371,0.949808
0.10566,0.980106
0.10566,1.027809
0.104049,1.058106
0.105338,1.090338
0.104693,1.115157
0.102115,1.131595
0.104049,1.14062
0.102115,1.139653
0.103082,1.126438
0.102437,1.098396
0.104049,1.06133
0.103082,1.014271
0.102437,0.975593
0.103404,0.948841
0.104371,0.932403
0.105338,0.924022
0.10566,0.921444
0.104049,0.926923
0.104693,0.942072
0.105338,0.967213
0.106627,1.007825
0.104371,1.042313
0.103404,1.084859
0.104049,1.121281
0.105016,1.149322
0.103082,1.165438
0.104371,1.170595
0.104371,1.16157
0.103726,1.139653
0.104693,1.107099
0.103726,1.067131
0.102759,1.018784
0.103726,0.981073
0.102759,0.953031
0.104693,0.934014
0.105983,0.923055
0.104049,0.921444
0.104049,0.928213
0.10566,0.944328
0.102759,0.968502
0.102759,1.010403
0.10566,1.045536
0.104049,1.090983
0.104693,1.129661
0.103404,1.158669
0.101148,1.173818
0.104049,1.176397
0.104049,1.163504
0.105016,1.139008
0.104693,1.103553
0.103082,1.060685
0.102437,1.011693
0.102437,0.972048
0.103082,0.944651
0.104371,0.925634
0.104693,0.917898
0.10566,0.917898
0.103082,0.926923
0.102437,0.944328
0.104049,0.971081
0.103726,1.01556
0.105338,1.050693
0.104371,1.093884
0.105016,1.132884
0.102759,1.158992
0.102759,1.172207
0.103726,1.172529
0.102759,1.157702
0.104049,1.128372
0.107272,1.089371
0.103726,1.045536
0.104371,0.995254
0.103404,0.961411
0.102759,0.939171
0.104371,0.9237
0.105338,0.914031
0.104693,0.909196
0.103404,0.912741
0.104371,0.928535
0.102759,0.953676
0.103726,0.999445
0.105016,1.033288
0.105016,1.073255
0.103082,1.107743
0.101793,1.133529
0.104371,1.148033
,
2,
100,100
20-10-23,20-10-23
27:46.7,27:46.7
Volts,Volts
Time,Time
1.79E+01,1.79E+01
0.001,0.001
,
Voltage,Voltage_0
0.103082,1.149
0.103404,1.14062
0.105983,1.119991
0.102759,1.090016
0.102759,1.043602
0.103082,1.000089
0.103726,0.963667
0.102759,0.93627
0.104371,0.915964
0.105983,0.906617
0.104693,0.90565
0.104049,0.912741
0.104371,0.926279
0.104693,0.9598
0.101793,0.980106
0.104049,1.011693
0.105016,1.046825
0.100826,1.081636
0.104371,1.110322
0.103726,1.128694
0.104049,1.136429
0.103726,1.129339
0.103726,1.107743
0.103082,1.06971
0.103404,1.032643
0.102437,0.997833
0.103082,0.967858
0.104693,0.944328
0.104049,0.927568
0.104371,0.919832
0.103404,0.919832
0.103726,0.928535
0.104049,0.950775
0.103404,0.972048
0.104371,1.003957
0.104371,1.041024
0.101793,1.079702
0.102437,1.112256
0.103404,1.138041
0.103082,1.151578
0.102437,1.153512
0.105016,1.139975
0.103082,1.10871
0.103404,1.068421
0.103404,1.029098
0.101793,0.990097
0.103082,0.956254
0.105016,0.928857
0.104693,0.908229
0.103082,0.895981
0.104693,0.893402
0.102759,0.904361
0.102759,0.918543
0.103404,0.945295
0.103082,0.980428
0.102437,1.024908
0.103082,1.074545
0.103082,1.119024
0.103726,1.152223
0.104049,1.170273
0.104371,1.17543
0.102437,1.154802
0.102115,1.132562
0.105338,1.099685
0.101148,1.058751
0.105016,1.01685
0.104693,0.979783
0.104049,0.948518
0.104371,0.926279
0.103404,0.913708
0.102759,0.90984
0.103082,0.926279
0.102759,0.936593
0.101793,0.9627
0.10147,0.997511
0.103404,1.0378
0.102115,1.079057
0.103726,1.114512
0.102115,1.139653
0.104049,1.157058
0.103082,1.158992
0.103404,1.149645
0.104693,1.133851
0.103404,1.107099
0.100503,1.0739
0.103082,1.036189
0.105016,1.001056
0.104371,0.973982
0.103726,0.952709
0.104049,0.940783
0.103082,0.93756
0.103082,0.957221
0.104693,0.967213
0.102115,0.993965
0.103726,1.031999
0.102115,1.073255
0.102437,1.114512
0.102759,1.149967
0.103726,1.176397
0.102759,1.190901
,
2,
100,100
20-10-23,20-10-23
27:46.8,27:46.8
Volts,Volts
Time,Time
1.80E+01,1.80E+01
0.001,0.001
,
Voltage,Voltage_0
0.104049,1.193157
0.103404,1.171562
0.103082,1.144165
0.104049,1.106776
0.099859,1.06423
0.103404,1.021362
0.104371,0.983329
0.104049,0.952709
0.104693,0.931436
0.103404,0.918543
0.102115,0.914031
0.103404,0.930469
0.10147,0.944006
0.102759,0.971725
0.104693,1.008792
0.101793,1.050371
0.102759,1.092594
0.102437,1.128694
0.102115,1.156091
0.103082,1.174463
0.102759,1.180265
0.102437,1.163182
0.102437,1.136107
0.103726,1.099041
0.10147,1.053916
0.101793,1.007825
0.104371,0.967858
0.104049,0.937237
0.104371,0.916931
0.103082,0.907262
0.104371,0.90694
0.104049,0.922088
0.104049,0.935626
0.103082,0.961089
0.101793,0.992031
0.101148,1.029742
0.103726,1.067454
0.101793,1.103231
0.10147,1.128694
0.102437,1.140297
0.10147,1.13933
0.102759,1.110644
0.102437,1.080669
0.101148,1.040379
0.101148,0.992998
0.104371,0.950452
0.103404,0.916287
0.103082,0.894047
0.102759,0.877609
0.103404,0.87084
0.102759,0.883733
0.103404,0.886634
0.10566,0.903716
0.103726,0.925312
0.104693,0.953031
0.100826,0.984618
0.103082,1.018784
0.101793,1.045858
0.102115,1.063586
0.102437,1.075834
0.102115,1.074867
0.103404,1.060685
0.102759,1.033933
0.10147,0.9988
0.102759,0.9627
0.101793,0.928857
0.103726,0.899849
0.103082,0.876642
0.102759,0.861815
0.101793,0.854724
0.099859,0.854402
0.103082,0.861815
0.099214,0.873096
0.10147,0.891791
0.103082,0.904039
0.101148,0.929179
0.10147,0.957221
0.104049,0.983006
0.103404,1.003957
0.104693,1.014594
0.103726,1.01266
0.102759,0.9988
0.105016,0.974949
0.103404,0.946907
0.105338,0.917576
0.103726,0.890501
0.101793,0.865361
0.102437,0.844088
0.102115,0.828294
0.102437,0.817658
0.10147,0.805087
0.100503,0.808633
0.103726,0.822815
0.105016,0.841832
0.101793,0.866005
0.102759,0.892435
0.102759,0.916931
0.103726,0.948518
0.101793,0.959155
0.103082,0.966891
,
2,
100,100
20-10-23,20-10-23
27:46.9,27:46.9
Volts,Volts
Time,Time
1.81E+01,1.81E+01
0.001,0.001
,
Voltage,Voltage_0
0.103082,0.964312
0.102115,0.951419
0.100503,0.931758
0.098247,0.90565
0.100181,0.880832
0.102115,0.842798
0.100826,0.819914
0.103726,0.801864
0.103082,0.786715
0.102759,0.77898
0.101793,0.777046
0.101793,0.789616
0.100181,0.799286
0.099214,0.818625
0.101148,0.841509
0.10147,0.866005
0.10147,0.884377
0.10147,0.899204
0.101793,0.913708
0.103404,0.920155
0.104049,0.916287
0.102437,0.902749
0.10566,0.882443
0.102759,0.856658
0.103726,0.83055
0.102437,0.809922
0.102437,0.794451
0.100503,0.780914
0.101148,0.769955
0.101793,0.762864
0.100503,0.75126
0.10147,0.755773
0.101148,0.766087
0.102437,0.782203
0.100826,0.802187
0.103726,0.823459
0.102759,0.856013
0.101793,0.868262
0.103082,0.88341
0.102759,0.891791
0.102115,0.890824
0.102437,0.880832
0.103404,0.858914
0.097925,0.835708
0.102759,0.813145
0.102759,0.790261
0.103726,0.768343
0.102115,0.749971
0.103082,0.736756
0.10147,0.732566
0.10147,0.731277
0.103082,0.736112
0.102759,0.74707
0.102759,0.75674
0.102759,0.772211
0.103082,0.79155
0.103404,0.809922
0.102759,0.825716
0.103726,0.837319
0.102759,0.843443
0.10147,0.845377
0.102759,0.837641
0.104371,0.825071
0.103404,0.807344
0.102115,0.786393
0.101793,0.759318
0.10147,0.735789
0.103082,0.718062
0.103082,0.704525
0.103082,0.696144
0.102115,0.694855
0.102115,0.706781
0.102437,0.720963
0.101793,0.74288
0.099536,0.767699
0.10147,0.78736
0.102115,0.808633
0.102437,0.831517
0.103726,0.847633
0.103726,0.857303
0.103082,0.859237
0.103404,0.853435
0.101148,0.85279
0.101793,0.827005
0.103726,0.808311
0.10147,0.790261
0.102115,0.771889
0.10147,0.752227
0.101793,0.73869
0.102759,0.734178
0.104049,0.734822
0.102759,0.742558
0.105016,0.756095
0.104371,0.781558
0.101793,0.800575
0.099214,0.825393
0.10147,0.851501
0.102115,0.876319
0.101793,0.894692
0.10147,0.896948
,
2,
100,100
20-10-23,20-10-23
27:47.0,27:47.0
Volts,Volts
Time,Time
1.82E+01,1.82E+01
0.001,0.001
,
Voltage,Voltage_0
0.102115,0.900816
0.10147,0.89727
0.103404,0.886634
0.10147,0.870518
0.102437,0.851179
0.103082,0.829906
0.104049,0.82217
0.102115,0.796385
0.099214,0.787038
0.10147,0.78317
0.100503,0.786071
0.100181,0.788649
0.098569,0.800253
0.101793,0.821203
0.103404,0.844732
0.103726,0.871807
0.102437,0.898237
0.102437,0.922088
0.103404,0.944973
0.103726,0.951419
0.10147,0.953353
0.103082,0.947229
0.104371,0.932725
0.102759,0.912097
0.100181,0.891146
0.101793,0.866005
0.100826,0.83603
0.101148,0.818302
0.104049,0.807666
0.103726,0.802187
0.103404,0.805087
0.101793,0.81379
0.102759,0.837319
0.102115,0.855691
0.102115,0.879543
0.100503,0.908873
0.102115,0.938527
0.102115,0.966246
0.101148,0.988164
0.102437,0.995254
0.102437,0.99461
0.100503,0.985907
0.102115,0.96818
0.102437,0.944006
0.104371,0.917254
0.103404,0.890824
0.102759,0.867617
0.103082,0.847956
0.102115,0.838931
0.102759,0.831195
0.099859,0.831517
0.102437,0.837964
0.104049,0.851501
0.099859,0.869551
0.104049,0.883088
0.102115,0.911774
0.102115,0.946585
0.104049,0.979783
0.104371,1.004924
0.103404,1.018461
0.103404,1.019106
0.102759,1.008147
0.100826,0.988808
0.102759,0.973015
0.099214,0.939171
0.103726,0.914031
0.100181,0.890824
0.101793,0.872774
0.10147,0.861815
0.101148,0.857947
0.100181,0.85408
0.100826,0.869551
0.100826,0.893725
0.10147,0.926279
0.10566,0.968502
0.103082,1.017172
0.102759,1.067131
0.103404,1.110322
0.102437,1.142231
0.103404,1.16576
0.103082,1.168339
0.102115,1.15319
0.104049,1.123214
0.102437,1.084214
0.09728,1.040379
0.100826,0.997511
0.102759,0.960444
0.101793,0.932403
0.100826,0.913708
0.101148,0.890501
0.102115,0.886956
0.102115,0.89308
0.100503,0.905973
0.101148,0.926923
0.100826,0.953031
0.102759,0.98494
0.102437,1.017172
0.102759,1.054883
0.103082,1.068098
0.103082,1.07809
,
2,
100,100
20-10-23,20-10-23
27:47.1,27:47.1
Volts,Volts
Time,Time
1.83E+01,1.83E+01
0.001,0.001
,
Voltage,Voltage_0
0.102115,1.072611
0.102115,1.054883
0.10566,1.024263
0.102115,0.98913
0.106305,0.952709
0.101148,0.921766
0.101148,0.882443
0.10147,0.858914
0.102115,0.841509
0.103404,0.829906
0.103404,0.824426
0.100503,0.826683
0.104693,0.835385
0.102115,0.857947
0.102759,0.872774
0.101793,0.895658
0.101793,0.917898
0.102115,0.938527
0.101793,0.952709
0.102759,0.957866
0.10147,0.94594
0.10147,0.934337
0.103404,0.914353
0.102115,0.88889
0.103404,0.861815
0.102759,0.835063
0.102437,0.810567
0.103082,0.800575
0.103082,0.779302
0.101148,0.773178
0.100503,0.772533
0.101148,0.778335
0.100181,0.782525
0.101148,0.797029
0.105338,0.818625
0.103726,0.842798
0.103404,0.866972
0.102759,0.88889
0.103082,0.904683
0.103082,0.921444
0.102759,0.917576
0.104049,0.909196
0.099859,0.891468
0.103082,0.868906
0.100503,0.845699
0.100503,0.819269
0.101793,0.788972
0.100826,0.768021
0.103404,0.753194
0.102759,0.747715
0.103404,0.748037
0.103726,0.761897
0.100503,0.775112
0.103082,0.794773
0.10147,0.817658
0.101148,0.843443
0.102437,0.868584
0.101793,0.881477
0.101793,0.897915
0.104693,0.907584
0.104049,0.907907
0.10566,0.900493
0.105016,0.885989
0.103726,0.86665
0.105016,0.848923
0.102437,0.827327
0.102115,0.806054
0.101793,0.789938
0.102115,0.779302
0.10147,0.770922
0.101148,0.76512
0.100503,0.772533
0.103082,0.786071
0.10566,0.804443
0.101793,0.826683
0.103726,0.85279
0.102759,0.885344
0.102437,0.902105
0.103726,0.920477
0.101793,0.930469
0.102437,0.932725
0.101793,0.925956
0.100181,0.90694
0.102437,0.88341
0.100503,0.860848
0.104049,0.837641
0.103726,0.815402
0.103726,0.796385
0.102759,0.78317
0.102115,0.780269
0.103726,0.781881
0.101148,0.790583
0.102115,0.806377
0.102115,0.82765
0.10147,0.852468
0.103404,0.868584
0.10147,0.892758
0.103726,0.914031
0.104371,0.929824
0.102437,0.938849
,
2,
100,100
20-10-23,20-10-23
27:47.2,27:47.2
Volts,Volts
Time,Time
1.84E+01,1.84E+01
0.001,0.001
,
Voltage,Voltage_0
0.103726,0.940461
0.103404,0.932725
0.103082,0.917576
0.105016,0.899849
0.103082,0.88051
0.098569,0.859237
0.102115,0.840542
0.101793,0.824749
0.100503,0.810244
0.102115,0.798319
0.100826,0.800253
0.104049,0.807666
0.102759,0.820559
0.104371,0.836352
0.099859,0.856336
0.102759,0.886956
0.101793,0.906617
0.103082,0.93208
0.10147,0.953676
0.101793,0.967535
0.103404,0.971403
0.102759,0.965601
0.104049,0.941428
0.101793,0.922733
0.098247,0.899204
0.103404,0.876642
0.104371,0.855047
0.102759,0.837319
0.103404,0.82636
0.102759,0.83055
0.101793,0.829906
0.10147,0.841509
0.100503,0.860526
0.100826,0.885344
0.101793,0.911774
0.102115,0.935948
0.101148,0.964634
0.10147,0.99461
0.102759,1.017817
0.103404,1.030065
0.105016,1.029742
0.103404,1.01685
0.102759,0.995899
0.103726,0.968502
0.101148,0.938849
0.103404,0.913708
0.102115,0.891146
0.100181,0.873741
0.102115,0.861493
0.10147,0.856658
0.10147,0.85827
0.100826,0.855047
0.100503,0.869228
0.099536,0.88889
0.099859,0.912097
0.103404,0.938527
0.103726,0.965924
0.102759,0.991064
0.102437,1.009436
0.101793,1.02942
0.101793,1.018784
0.101793,1.005569
0.10147,0.979783
0.103082,0.953998
0.102759,0.92789
0.101793,0.901783
0.10147,0.880187
0.10147,0.852468
0.100503,0.840865
0.103404,0.835708
0.103082,0.836352
0.105016,0.844732
0.102759,0.857947
0.103726,0.879543
0.104371,0.90146
0.101148,0.929179
0.10147,0.954965
0.101793,0.979139
0.102759,0.9988
0.101148,1.013304
0.100503,1.022974
0.102115,1.008792
0.100826,0.987519
0.098569,0.959155
0.103726,0.92789
0.105016,0.898882
0.103082,0.873096
0.102759,0.852468
0.102115,0.838931
0.101793,0.837964
0.101793,0.834096
0.098569,0.841509
0.100503,0.85408
0.102759,0.872129
0.101148,0.895336
0.103726,0.912741
0.102115,0.941105
0.102759,0.969147
0.103082,0.99042
0.104693,1.003635
,
2,
100,100
20-10-23,20-10-23
27:47.3,27:47.3
Volts,Volts
Time,Time
1.85E+01,1.85E+01
0.001,0.001
,
Voltage,Voltage_0
0.104371,1.004602
0.103404,0.99461
0.102759,0.974304
0.10566,0.947874
0.10147,0.924022
0.103082,0.898882
0.101148,0.876319
0.103082,0.85698
0.101793,0.842798
0.100826,0.835385
0.10147,0.824104
0.102437,0.832484
0.106305,0.845377
0.103404,0.863749
0.104371,0.887278
0.103082,0.912419
0.103082,0.937882
0.103082,0.97237
0.102759,0.985585
0.103404,0.995254
0.100826,0.995254
0.102115,0.984618
0.101793,0.965924
0.10147,0.943039
0.10147,0.91113
0.101148,0.883088
0.100826,0.861171
0.103404,0.843443
0.104371,0.829261
0.103082,0.823137
0.102437,0.82217
0.102759,0.840865
0.102437,0.846666
0.101793,0.866328
0.100826,0.889212
0.102115,0.917576
0.102759,0.94594
0.102437,0.965601
0.102437,0.980428
0.101148,0.99042
0.102115,0.987841
0.10566,0.974626
0.104049,0.952064
0.102115,0.925634
0.103082,0.899204
0.102437,0.874708
0.101148,0.865038
0.102437,0.847311
0.101793,0.841187
0.101793,0.837641
0.102115,0.837641
0.100826,0.842476
0.099214,0.848278
0.102759,0.868262
0.101148,0.89308
0.104371,0.920799
0.103726,0.948518
0.103404,0.973982
0.103726,0.994932
0.103404,1.005569
0.102115,1.013949
0.101793,1.002668
0.103082,0.983329
0.099859,0.957866
0.101793,0.931113
0.10147,0.904683
0.10147,0.88051
0.100826,0.850534
0.102437,0.835385
0.101793,0.827972
0.103404,0.827972
0.102115,0.835708
0.103404,0.850534
0.102759,0.87084
0.104371,0.897915
0.101793,0.928857
0.102115,0.95851
0.101148,0.98623
0.100826,1.009114
0.102759,1.021362
0.102115,1.022007
0.102437,1.003312
0.102115,0.979139
0.102115,0.951742
0.102437,0.924345
0.104371,0.898237
0.103404,0.874386
0.101793,0.855369
0.101793,0.842798
0.102437,0.848278
0.10147,0.839898
0.102437,0.849245
0.099859,0.864071
0.10147,0.885667
0.100826,0.913386
0.10147,0.934659
0.101148,0.965924
0.101793,0.994932
0.103726,1.018139
0.104371,1.030387
,
2,
100,100
20-10-23,20-10-23
27:47.4,27:47.4
Volts,Volts
Time,Time
1.86E+01,1.86E+01
0.001,0.001
,
Voltage,Voltage_0
0.103082,1.030065
0.102759,1.017817
0.100181,0.993965
0.101148,0.965601
0.101793,0.940138
0.101793,0.911452
0.102759,0.892113
0.100503,0.874708
0.102115,0.863427
0.102115,0.859237
0.100826,0.860204
0.100503,0.867939
0.099214,0.886634
0.10147,0.90984
0.101793,0.936593
0.103404,0.967213
0.102115,0.997511
0.102437,1.023618
0.103082,1.042635
0.103726,1.058429
0.103726,1.055528
0.103082,1.041668
0.104371,1.018784
0.103404,0.990742
0.104049,0.960444
0.101148,0.931758
0.100826,0.907907
0.10147,0.882121
0.10147,0.866005
0.10147,0.859881
0.102759,0.860204
0.104693,0.867939
0.104693,0.882443
0.105016,0.903394
0.101148,0.928857
0.102437,0.969791
0.102115,0.994932
0.103082,1.027486
0.10147,1.052949
0.101793,1.067131
0.101793,1.068098
0.103726,1.055528
0.103082,1.033288
0.102115,1.005891
0.098892,0.963023
0.100503,0.934659
0.10147,0.910163
0.103726,0.889857
0.103082,0.876319
0.102115,0.869551
0.102759,0.869873
0.103404,0.879865
0.102115,0.892758
0.099859,0.914998
0.097602,0.942717
0.100826,0.973015
0.101793,1.004279
0.102437,1.031032
0.103082,1.049726
0.102437,1.046825
0.100826,1.046181
0.101793,1.0378
0.10147,1.023296
0.100826,0.998155
0.102759,0.965601
0.102759,0.935626
0.103404,0.910163
0.102437,0.890501
0.101793,0.88889
0.102437,0.875997
0.102437,0.880187
0.100181,0.891468
0.103082,0.908229
0.101793,0.931436
0.101148,0.959477
0.101793,0.982684
0.10147,1.018784
0.102437,1.051982
0.103082,1.075511
0.104049,1.08776
0.103404,1.087437
0.103726,1.075189
0.101148,1.050693
0.105338,1.017172
0.102115,0.98075
0.101148,0.955932
0.101793,0.923055
0.102115,0.902749
0.099214,0.88889
0.101793,0.884055
0.101148,0.885667
0.100826,0.896303
0.100503,0.903072
0.098569,0.925956
0.101148,0.954643
0.102759,0.987519
0.103726,1.02104
0.103726,1.050693
0.103404,1.071321
0.103404,1.079379
,
2,
100,100
20-10-23,20-10-23
27:47.5,27:47.5
Volts,Volts
Time,Time
1.87E+01,1.87E+01
0.001,0.001
,
Voltage,Voltage_0
0.10147,1.0739
0.102759,1.05585
0.103404,1.0378
0.104049,0.999122
0.103404,0.967858
0.099859,0.940138
0.102115,0.918221
0.10147,0.902749
0.101148,0.894369
0.100503,0.88341
0.10147,0.889534
0.100503,0.903394
0.104049,0.925312
0.106305,0.953998
0.103404,0.98913
0.102437,1.026842
0.102115,1.063263
0.103082,1.093884
0.102437,1.119024
0.101793,1.132239
0.102115,1.12676
0.103726,1.111289
0.104049,1.084536
0.099859,1.050048
0.101793,1.011693
0.10147,0.976238
0.101148,0.946262
0.10147,0.9237
0.101793,0.896948
0.10147,0.888245
0.101793,0.885667
0.102759,0.890179
0.105983,0.900493
0.103404,0.920155
0.100826,0.949485
0.10147,0.988486
0.103404,1.041024
0.102115,1.071321
0.102759,1.10033
0.102759,1.119347
0.099859,1.121281
0.100181,1.106454
0.098247,1.078735
0.099859,1.042957
0.10147,1.004602
0.10147,0.969791
0.10147,0.926601
0.10147,0.903394
0.102759,0.886634
0.103082,0.877609
0.103082,0.876964
0.101793,0.8847
0.102115,0.898559
0.103082,0.925634
0.103404,0.94594
0.100826,0.977527
0.101793,1.010403
0.099214,1.041668
0.102759,1.06423
0.103726,1.077445
0.101148,1.078412
0.101148,1.066487
0.101793,1.036511
0.099214,1.002345
0.100826,0.970758
0.10147,0.939494
0.103404,0.913708
0.102437,0.893402
0.102759,0.879865
0.101148,0.873419
0.102115,0.874386
0.102759,0.888568
0.103404,0.903072
0.104049,0.926601
0.101148,0.955609
0.101793,0.988808
0.101793,1.021362
0.101793,1.050371
0.101793,1.070354
0.10147,1.073578
0.10147,1.072288
0.099536,1.061007
0.099214,1.037156
0.103082,1.006213
0.104371,0.973659
0.102437,0.942394
0.102115,0.916931
0.102115,0.895658
0.100503,0.8847
0.102115,0.876319
0.101793,0.877286
0.099859,0.885022
0.102437,0.902427
0.103726,0.926601
0.10147,0.955932
0.101148,0.980428
0.101793,1.013949
0.100826,1.045214
0.100503,1.068421
0.101793,1.083569
,
2,
100,100
20-10-23,20-10-23
27:47.6,27:47.6
Volts,Volts
Time,Time
1.88E+01,1.88E+01
0.001,0.001
,
Voltage,Voltage_0
0.103726,1.087437
0.103404,1.077123
0.100826,1.055528
0.10147,1.023941
0.103082,0.98913
0.102437,0.955932
0.102437,0.935948
0.10147,0.907262
0.102437,0.891791
0.100826,0.885989
0.101793,0.886311
0.10147,0.895981
0.10147,0.908229
0.103082,0.928213
0.104693,0.955932
0.102759,0.988486
0.103726,1.021362
0.104371,1.051015
0.102759,1.070677
0.102437,1.079702
0.104049,1.076801
0.101793,1.062941
0.10147,1.038123
0.099214,1.019106
0.101148,0.978494
0.101793,0.946585
0.099859,0.921122
0.102115,0.901783
0.10147,0.889212
0.102437,0.884055
0.10147,0.875997
0.099859,0.886634
0.098892,0.902749
0.103404,0.925956
0.10695,0.953998
0.103082,0.987841
0.102759,1.024908
0.102759,1.063586
0.103082,1.095495
0.102759,1.119347
0.101793,1.126438
0.10147,1.112256
0.104371,1.090016
0.106305,1.059073
0.100503,1.023296
0.101148,0.988808
0.101793,0.9598
0.10147,0.938204
0.100826,0.916609
0.10147,0.905328
0.10147,0.905328
0.101793,0.913064
0.100503,0.928857
0.103404,0.954643
0.104049,0.987841
0.102115,1.026842
0.10147,1.067131
0.102759,1.101297
0.103082,1.137074
0.103404,1.139653
0.102437,1.137396
0.100826,1.123859
0.10147,1.096784
0.101148,1.063908
0.103726,1.024263
0.100826,0.986874
0.102115,0.955609
0.10147,0.924989
0.10147,0.904683
0.10147,0.895658
0.102437,0.894369
0.104049,0.899526
0.103404,0.912097
0.100181,0.934014
0.101148,0.962378
0.103404,0.997511
0.101793,1.038767
0.103082,1.069387
0.103726,1.090338
0.102759,1.098718
0.100181,1.094851
0.101793,1.078735
0.101148,1.05166
0.102437,1.018784
0.103404,0.983973
0.100181,0.94175
0.101148,0.914998
0.10147,0.894369
0.103404,0.880832
0.104049,0.874386
0.103404,0.874708
0.103404,0.8847
0.101148,0.901138
0.10147,0.93208
0.102437,0.959477
0.103082,0.993965
0.099859,1.029742
0.102115,1.059396
0.102759,1.080991
0.102115,1.09066
,
2,
100,100
20-10-23,20-10-23
27:47.7,27:47.7
Volts,Volts
Time,Time
1.89E+01,1.89E+01
0.001,0.001
,
Voltage,Voltage_0
0.102437,1.087437
0.101148,1.071644
0.100826,1.036833
0.100503,1.004602
0.104049,0.970758
0.103404,0.939816
0.103082,0.913708
0.103404,0.89308
0.102759,0.878253
0.102437,0.871162
0.103726,0.878898
0.103404,0.884377
0.102437,0.899526
0.098247,0.921122
0.100826,0.949163
0.102437,0.981717
0.102437,1.01685
0.101793,1.049404
0.102115,1.06133
0.101148,1.072288
0.10147,1.069065
0.100826,1.052627
0.103082,1.025552
0.104049,0.992676
0.102115,0.961411
0.102759,0.933047
0.10147,0.909518
0.102759,0.890824
0.102437,0.880832
0.101793,0.877286
0.099214,0.878898
0.102437,0.886956
0.104049,0.902749
0.105338,0.926279
0.101793,0.949485
0.101793,0.985585
0.102115,1.030065
